timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764718031466,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-22,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718029044,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-5,,false,,639,264,50,50,null,0,2430,0
1764718031474,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-5,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718026997,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-17,,false,,639,264,50,50,null,0,4484,0
1764718031481,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-17,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718028667,45,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-12,,false,,639,264,50,50,null,0,2907,0
1764718031573,45,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-12,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,45,0,0
1764718028721,42,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-31,,false,,639,264,50,50,null,0,3007,0
1764718031727,42,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-31,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,42,0,0
1764718024223,41,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-40,,false,,639,264,50,50,null,0,7506,0
1764718031729,41,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-40,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,40,0,0
1764718031192,41,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-15,,false,,639,264,50,50,null,0,550,0
1764718031741,41,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-15,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,41,0,0
1764718027410,26,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-50,,false,,639,264,50,50,null,0,4380,0
1764718031789,26,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-50,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,26,0,0
1764718029752,26,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-27,,false,,639,264,50,50,null,0,2085,0
1764718031837,26,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-27,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,26,0,0
1764718030777,25,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-24,,false,,639,263,50,50,null,0,1116,0
1764718031893,25,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-24,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,25,0,0
1764718031179,26,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-36,,false,,639,264,50,50,null,0,715,0
1764718031893,26,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-36,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,26,0,0
1764718030153,30,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-43,,false,,639,264,50,50,null,0,1757,0
1764718031909,30,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-43,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,30,0,0
1764718029450,30,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-41,,false,,639,264,50,50,null,0,2467,0
1764718031917,30,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-41,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,29,0,0
1764718028048,28,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-19,,false,,639,264,50,50,null,0,3877,0
1764718031924,28,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-19,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,28,0,0
1764718029700,24,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-23,,false,,639,264,50,50,null,0,2240,0
1764718031940,24,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-23,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,24,0,0
1764718029261,20,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-16,,false,,639,264,50,50,null,0,2689,0
1764718031949,20,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-16,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,20,0,0
1764718030813,58,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-8,,false,,639,264,50,50,null,0,1387,0
1764718032199,58,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-8,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,58,0,0
1764718028283,54,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-20,,false,,639,264,50,50,null,0,3928,0
1764718032210,54,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-20,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,54,0,0
1764718030664,55,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-4,,false,,639,263,50,50,null,0,1594,0
1764718032258,55,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-4,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,54,0,0
1764718031502,48,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-17,,false,,639,264,50,50,null,0,771,0
1764718032272,48,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-17,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,48,0,0
1764718031361,16,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-49,,false,,639,262,50,50,null,0,1017,0
1764718032377,16,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-49,text,false,Reserve request did not return HTTP 2xx status,639,262,50,50,http://localhost:8082/tickets/reserve,16,0,0
1764718031970,20,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-16,,false,,639,264,50,50,null,0,549,0
1764718032519,20,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-16,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718030514,26,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-39,,false,,639,264,50,50,null,0,2026,0
1764718032539,26,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-39,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,26,0,0
1764718031863,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-27,,false,,639,262,50,50,null,0,694,0
1764718032556,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-27,text,false,Reserve request did not return HTTP 2xx status,639,262,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718029374,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-21,,false,,639,264,50,50,null,0,3210,0
1764718032583,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-21,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718030772,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-35,,false,,639,263,50,50,null,0,1821,0
1764718032593,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-35,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718031771,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-31,,false,,639,264,50,50,null,0,838,0
1764718032609,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-31,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718030788,23,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-7,,false,,639,264,50,50,null,0,1836,0
1764718032623,23,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-7,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,23,0,0
1764718030255,22,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-25,,false,,639,264,50,50,null,0,2377,0
1764718032631,22,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-25,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,22,0,0
1764718030905,38,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-45,,false,,639,264,50,50,null,0,1884,0
1764718032788,38,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-45,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,37,0,0
1764718030834,40,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-34,,false,,639,263,50,50,null,0,1997,0
1764718032830,40,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-34,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,40,0,0
1764718031376,41,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-29,,false,,639,264,50,50,null,0,1463,0
1764718032838,41,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-29,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,41,0,0
1764718031947,53,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-41,,false,,636,264,50,50,null,0,1095,0
1764718033042,53,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-41,text,false,Reserve request did not return HTTP 2xx status,636,264,50,50,http://localhost:8082/tickets/reserve,52,0,0
1764718030018,58,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-13,,false,,639,264,50,50,null,0,3045,0
1764718033062,58,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-13,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,57,0,0
1764718030448,54,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-37,,false,,639,264,50,50,null,0,2642,0
1764718033089,54,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-37,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,54,0,0
1764718031495,52,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-5,,false,,639,264,50,50,null,0,1597,0
1764718033091,52,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-5,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,52,0,0
1764718030050,45,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-28,,false,,639,264,50,50,null,0,3056,0
1764718033105,45,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-28,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,45,0,0
1764718032539,18,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-16,,false,,639,264,50,50,null,0,696,0
1764718033235,18,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-16,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,18,0,0
1764718030829,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-26,,false,,636,263,50,50,null,0,2409,0
1764718033238,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-26,text,false,Reserve request did not return HTTP 2xx status,636,263,50,50,http://localhost:8082/tickets/reserve,18,0,0
1764718030332,20,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-2,,false,,639,264,50,50,null,0,2920,0
1764718033252,20,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-2,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718031940,48,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-43,,false,,639,264,50,50,null,0,1472,0
1764718033411,48,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-43,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,47,0,0
1764718029381,48,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-32,,false,,639,264,50,50,null,0,4087,0
1764718033467,48,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-32,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,48,0,0
1764718030488,46,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-47,,false,,639,263,50,50,null,0,3001,0
1764718033489,46,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-47,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,45,0,0
1764718032827,30,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-45,,false,,639,264,50,50,null,0,695,0
1764718033521,30,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-45,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,30,0,0
1764718031227,20,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-18,,false,,639,263,50,50,null,0,2431,0
1764718033658,20,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-18,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,20,0,0
1764718031920,16,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-36,,false,,639,264,50,50,null,0,1809,0
1764718033729,16,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-36,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,16,0,0
1764718029002,16,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-10,,false,,639,263,50,50,null,0,4728,0
1764718033729,16,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-10,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,16,0,0
1764718029650,20,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-33,,false,,639,264,50,50,null,0,4119,0
1764718033769,20,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-33,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,20,0,0
1764718031008,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-38,,false,,639,264,50,50,null,0,2760,0
1764718033768,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-38,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718031964,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-23,,false,,639,263,50,50,null,0,1828,0
1764718033792,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-23,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718028284,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-11,,false,,639,264,50,50,null,0,5513,0
1764718033797,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-11,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718032321,46,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-17,,false,,639,264,50,50,null,0,1582,0
1764718033902,46,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-17,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,45,0,0
1764718033096,44,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-41,,false,,639,264,50,50,null,0,861,0
1764718033956,44,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-41,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,44,0,0
1764718031319,51,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-44,,false,,639,264,50,50,null,0,2762,0
1764718034080,51,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-44,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,51,0,0
1764718030089,42,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-14,,false,,639,264,50,50,null,0,4075,0
1764718034163,42,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-14,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,42,0,0
1764718033257,45,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-26,,false,,639,264,50,50,null,0,944,0
1764718034201,45,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-26,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,44,0,0
1764718032654,32,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-25,,false,,639,264,50,50,null,0,1573,0
1764718034226,32,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-25,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,32,0,0
1764718032880,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-29,,false,,639,264,50,50,null,0,1376,0
1764718034255,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-29,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718031783,23,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-15,,false,,639,263,50,50,null,0,2471,0
1764718034253,23,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-15,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,23,0,0
1764718030739,23,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-42,,false,,639,264,50,50,null,0,3530,0
1764718034269,23,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-42,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,23,0,0
1764718031151,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-1,,false,,639,264,50,50,null,0,3143,0
1764718034293,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-1,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718031210,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-30,,false,,639,264,50,50,null,0,3107,0
1764718034316,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-30,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718032313,21,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-4,,false,,639,264,50,50,null,0,2039,0
1764718034351,21,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-4,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,21,0,0
1764718033272,22,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-2,,false,,639,264,50,50,null,0,1082,0
1764718034353,22,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-2,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,22,0,0
1764718031404,19,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-6,,false,,639,264,50,50,null,0,3011,0
1764718034414,19,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-6,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718030500,20,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-3,,false,,639,264,50,50,null,0,3921,0
1764718034421,20,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-3,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,19,0,0
1764718031487,45,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-22,,false,,639,264,50,50,null,0,3025,0
1764718034511,45,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-22,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,45,0,0
1764718033151,46,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-28,,false,,639,264,50,50,null,0,1625,0
1764718034774,46,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-28,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,46,0,0
1764718032871,55,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-34,,false,,639,264,50,50,null,0,1931,0
1764718034801,55,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-34,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,55,0,0
1764718031325,54,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-48,,false,,639,264,50,50,null,0,3503,0
1764718034827,54,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-48,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,54,0,0
1764718033552,53,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-45,,false,,639,264,50,50,null,0,1287,0
1764718034838,53,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-45,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,52,0,0
1764718033812,46,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-23,,false,,639,264,50,50,null,0,1077,0
1764718034888,46,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-23,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,46,0,0
1764718034441,50,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-3,,false,,639,264,50,50,null,0,511,0
1764718034951,50,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-3,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,50,0,0
1764718031816,56,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-50,,false,,639,264,50,50,null,0,3152,0
1764718034967,56,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-50,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,55,0,0
1764718031619,37,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-12,,false,,639,264,50,50,null,0,3393,0
1764718035012,37,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-12,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,37,0,0
1764718034336,29,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-30,,false,,639,264,50,50,null,0,687,0
1764718035023,29,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-30,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,29,0,0
1764718030497,27,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-9,,false,,639,263,50,50,null,0,4566,0
1764718035062,27,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-9,text,false,Reserve request did not return HTTP 2xx status,639,263,50,50,http://localhost:8082/tickets/reserve,27,0,0
1764718030656,48,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-46,,false,,639,264,50,50,null,0,4530,0
1764718035185,48,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-46,text,false,Reserve request did not return HTTP 2xx status,639,264,50,50,http://localhost:8082/tickets/reserve,48,0,0
1764718031770,47,Complete Reservation Flow,409,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-40,,false,,636,264,50,50,null,0,3445,0
1764718035214,47,POST /tickets/reserve,409,,Reservation Flow - 50 Users 1-40,text,false,Reserve request did not return HTTP 2xx status,636,264,50,50,http://localhost:8082/tickets/reserve,47,0,0
